RBD;NOM_COM_RBD;lon;lat
876;COMBARBALA;-70,3875409;-23,6370852
879;COMBARBALA;-70,6321125;-33,4497360
883;COMBARBALA;-71,2131905;-30,9739175
884;COMBARBALA;-71,0050958;-31,1790967
886;MONTE PATRIA;-70,9610949;-30,6916433
887;COMBARBALA;-71,2131905;-30,9739175
888;COMBARBALA;-70,9403579;-31,2236868
889;COMBARBALA;-70,6594574;-33,5676856
890;COMBARBALA;-70,9716580;-31,1486160
891;COMBARBALA;-71,0040683;-31,0686983
892;COMBARBALA;-70,8326049;-31,1254641
896;COMBARBALA;-71,0011900;-31,1789191
897;PUNITAQUI;-71,2568949;-30,8335920
899;PUNITAQUI;-71,2603821;-30,8277456
900;PUNITAQUI;-71,2816126;-30,8402241
902;OVALLE;NA;NA
904;OVALLE;-71,3584241;-30,7306112
905;OVALLE;-71,4181008;-30,7389360
906;OVALLE;-71,1853499;-30,5891713
907;PUNITAQUI;-71,2563454;-30,8364957
908;OVALLE;-71,4312721;-30,6391942
909;OVALLE;-71,4017470;-30,8805426
910;OVALLE;-98,4936282;29,4241219
911;OVALLE;-71,4347240;-30,8630042
914;OVALLE;-71,5060000;-30,8387500
915;OVALLE;-71,1979874;-30,5906044
916;OVALLE;-71,5002499;-30,6680479
917;OVALLE;-71,4017470;-30,8805426
922;PUNITAQUI;-71,3059077;-30,7585054
923;PUNITAQUI;-70,6537102;-30,8306907
924;OVALLE;-71,2020425;-30,5919450
925;PUNITAQUI;-3,9671184;39,2496955
928;PUNITAQUI;-71,2816126;-30,8402241
929;OVALLE;-71,1854447;-30,5941443
931;PUNITAQUI;-71,2816126;-30,8402241
932;OVALLE;-71,3035253;-30,7252779
933;PUNITAQUI;-71,1534751;-30,8101029
934;PUNITAQUI;-71,2604976;-30,8277803
935;OVALLE;-71,2097465;-30,6018733
936;OVALLE;-77,0403808;38,8928441
937;OVALLE;-71,5060000;-30,8387500
939;PUNITAQUI;-71,2568949;-30,8335920
940;PUNITAQUI;-71,2579508;-30,8278087
943;OVALLE;-84,1799675;39,7393000
945;PUNITAQUI;-71,1473178;-30,8485118
946;PUNITAQUI;-70,6679376;-33,1932755
947;OVALLE;-71,2086101;-30,6058164
948;OVALLE;-71,1933934;-30,5932275
949;PUNITAQUI;-70,8326049;-31,1254641
950;OVALLE;-71,1983797;-30,5825272
951;OVALLE;-71,3411616;-30,6455539
953;OVALLE;-71,2171978;-30,6120589
954;PUNITAQUI;-71,3762513;-30,9351935
955;PUNITAQUI;-71,2594427;-30,8302000
956;PUNITAQUI;-71,2561202;-30,8276549
957;PUNITAQUI;-71,3059077;-30,7585054
959;PUNITAQUI;-71,2594427;-30,8302000
960;PUNITAQUI;-71,2563454;-30,8364957
962;OVALLE;-71,4638251;-30,6292895
963;OVALLE;-99,1272501;19,4919985
964;ILLAPEL;-71,1752752;-31,6384651
967;ILLAPEL;-71,1678259;-31,6344192
968;ILLAPEL;-71,1793441;-31,6406745
969;ILLAPEL;-71,1605861;-31,6304375
970;ILLAPEL;-71,1586291;-31,6280179
971;ILLAPEL;-71,1656467;-31,6321793
972;ILLAPEL;-71,1744364;-31,6304832
973;ILLAPEL;-71,1920217;-31,6407801
974;ILLAPEL;-71,1586291;-31,6280179
976;ILLAPEL;-71,1920217;-31,6407801
977;ILLAPEL;-100,8507910;28,3498233
978;ILLAPEL;-71,1920217;-31,6407801
981;ILLAPEL;-71,1605861;-31,6304375
982;ILLAPEL;-71,1920217;-31,6407801
984;ILLAPEL;-71,3648985;-31,6275713
985;ILLAPEL;-71,1653000;-31,6308000
986;ILLAPEL;-71,1653000;-31,6308000
987;ILLAPEL;-71,1688388;-31,6319922
988;ILLAPEL;-71,1584335;-31,6279348
990;ILLAPEL;-71,1920217;-31,6407801
991;ILLAPEL;-71,1625568;-31,6282848
993;ILLAPEL;-71,1920217;-31,6407801
994;ILLAPEL;-71,1625568;-31,6282848
995;ILLAPEL;-84,1799675;39,7393000
996;ILLAPEL;-71,1625568;-31,6282848
997;ILLAPEL;-70,9233040;-30,9350710
998;ILLAPEL;-71,1625568;-31,6282848
999;ILLAPEL;-71,1653000;-31,6308000
1000;ILLAPEL;-71,1625568;-31,6282848
1001;ILLAPEL;-71,1653000;-31,6308000
1002;ILLAPEL;-71,1593924;-31,8090046
1003;ILLAPEL;-71,1625568;-31,6282848
1004;ILLAPEL;-71,1625568;-31,6282848
1005;ILLAPEL;-71,3648985;-31,6275713
1006;ILLAPEL;-70,6761680;-33,4592900
1007;ILLAPEL;-71,2570624;-31,7312586
1008;ILLAPEL;-71,1625568;-31,6282848
1010;ILLAPEL;-71,2570624;-31,7312586
1011;ILLAPEL;-84,1799675;39,7393000
1013;SALAMANCA;-5,6624705;40,9661777
1014;SALAMANCA;-70,9666729;-31,7815508
1015;SALAMANCA;-70,9773776;-31,7686806
1016;SALAMANCA;-70,6840004;-31,8980931
1017;SALAMANCA;-99,1733456;19,4237317
1018;SALAMANCA;-71,0222990;-31,7853215
1019;SALAMANCA;-70,7286724;-31,8811678
1020;SALAMANCA;-5,6635397;40,9701039
1021;SALAMANCA;-71,4535462;-32,5566304
1022;SALAMANCA;-70,7728212;-31,9013257
1027;SALAMANCA;NA;NA
1030;SALAMANCA;-101,1957172;20,5739314
1031;SALAMANCA;-71,0542951;-31,7582429
1032;SALAMANCA;-5,6554398;40,9820709
1033;SALAMANCA;-70,9773776;-31,7686806
1034;SALAMANCA;-101,2231435;20,5678362
1036;SALAMANCA;-101,1962829;20,5544519
1037;SALAMANCA;-101,1915210;20,5775286
1038;SALAMANCA;-101,1915210;20,5775286
1040;SALAMANCA;-70,8486719;-31,6695127
1041;SALAMANCA;-70,8385422;-31,8976343
1042;SALAMANCA;-71,1432569;-33,1678882
1044;SALAMANCA;-71,1996076;-30,6019888
1045;SALAMANCA;-5,6669251;40,9613376
1046;SALAMANCA;-84,1799675;39,7393000
1047;SALAMANCA;-70,9607105;-31,7824930
1048;LOS VILOS;-71,5142087;-31,9112772
1049;LOS VILOS;-71,5091950;-31,9121000
1050;LOS VILOS;-71,5257929;-32,1424842
1051;LOS VILOS;-71,5112017;-31,9121865
1052;LOS VILOS;-71,5091950;-31,9121000
1053;LOS VILOS;-71,3748086;-32,1319536
1055;LOS VILOS;-71,5112017;-31,9121865
1059;LOS VILOS;-71,1385936;-31,9316687
1061;LOS VILOS;-71,1686189;-32,0865989
1062;LOS VILOS;-71,5112017;-31,9121865
1063;LOS VILOS;-71,4917402;-31,8903154
1064;LOS VILOS;-71,1625510;-32,1444910
1065;LOS VILOS;-71,5091950;-31,9121000
1066;LOS VILOS;-71,5137999;-31,9138267
1068;LOS VILOS;-71,3486120;-32,1417055
1069;LOS VILOS;-71,3619090;-31,8408474
1070;LOS VILOS;-71,5138192;-31,9138612
1071;LOS VILOS;-71,5138192;-31,9138612
1072;LOS VILOS;-71,4917402;-31,8903154
1073;LOS VILOS;-71,5138192;-31,9138612
1076;LOS VILOS;-71,3486120;-32,1417055
1077;CANELA;-71,4579340;-31,4001885
1078;CANELA;-100,3119038;25,7264060
1080;CANELA;-84,1799675;39,7393000
1081;CANELA;-70,6934422;-33,3775402
1082;CANELA;-70,6047257;-33,4222602
1083;CANELA;-84,1799675;39,7393000
1084;CANELA;-84,1799675;39,7393000
1085;CANELA;-70,7289442;-33,3691403
1086;CANELA;-71,5781850;-33,0538880
1087;CANELA;-71,3818720;-31,3916696
1090;CANELA;-73,4168327;-41,1531628
1092;CANELA;NA;NA
1093;CANELA;-71,3818720;-31,3916696
1094;CANELA;NA;NA
1095;CANELA;NA;NA
1096;CANELA;-71,1585570;-32,3620240
1097;CANELA;-79,9433506;-2,2310120
1099;CANELA;-62,8049437;8,2442999
1100;CANELA;NA;NA
1101;CANELA;-70,6753296;-33,5518902
1102;CANELA;-84,1799675;39,7393000
1104;CANELA;NA;NA
1108;CANELA;-70,6076153;-33,5050688
1109;CANELA;-102,2930494;19,9823849
1113;CANELA;NA;NA
1114;CANELA;-84,1799675;39,7393000
1116;CANELA;NA;NA
1117;CANELA;NA;NA
1119;LA LIGUA;-71,2335183;-32,4489675
1120;LA LIGUA;-71,2262366;-32,4491766
1121;LA LIGUA;-71,2306374;-32,4466759
1122;LA LIGUA;-71,2299664;-32,4497571
1123;LA LIGUA;-71,2322305;-32,4500216
1125;LA LIGUA;-71,2832552;-32,4467395
1128;LA LIGUA;-71,2109465;-32,4384792
1129;LA LIGUA;-71,2368399;-32,4537317
1130;LA LIGUA;-71,3494710;-32,2754070
1131;LA LIGUA;-71,3238600;-32,3412453
1132;LA LIGUA;-71,3772659;-32,3925446
1133;LA LIGUA;-71,4044521;-32,3322334
1134;LA LIGUA;-71,2325958;-32,4499018
1135;LA LIGUA;-71,4044521;-32,3322334
1136;LA LIGUA;-71,2169067;-32,3098291
1137;LA LIGUA;-71,2355987;-32,4493018
1139;LA LIGUA;-71,1886644;-32,4421916
1140;LA LIGUA;-71,2885317;-32,3195613
1142;LA LIGUA;-71,1585570;-32,3620240
1143;LA LIGUA;-71,2590566;-32,4897329
1144;LA LIGUA;-71,2355987;-32,4493018
1145;LA LIGUA;-71,2214654;-32,4486413
1147;PETORCA;-71,0118971;-32,2803619
1148;PETORCA;-70,9303519;-32,2514211
1149;PETORCA;-70,8378230;-32,2237466
1150;PETORCA;-70,9303519;-32,2514211
1151;PETORCA;-71,3806386;-33,0451910
1152;PETORCA;-70,8739362;-32,2382355
1153;PETORCA;-70,9303519;-32,2514211
1156;PETORCA;-70,9239735;-32,2501986
1157;PETORCA;-70,8076498;-32,2277908
1158;PETORCA;-70,9303519;-32,2514211
1160;PETORCA;-70,8432958;-32,2243456
1161;PETORCA;-71,0699320;-32,3567506
1162;PETORCA;-71,2071403;-32,7278347
1164;PETORCA;-70,9314767;-32,2512272
1166;PETORCA;-70,8432958;-32,2243456
1167;CABILDO;-71,0661966;-32,4273197
1168;CABILDO;-71,0697058;-32,4337447
1170;CABILDO;-71,0947244;-32,3943964
1171;CABILDO;-70,7825381;-32,3512103
1173;CABILDO;-70,8539826;-32,3877752
1174;CABILDO;-70,9840360;-32,4348128
1176;CABILDO;-103,3216276;20,7027550
1178;CABILDO;-70,9204696;-32,4262210
1180;CABILDO;NA;NA
1181;CABILDO;-118,3258265;34,0400761
1182;CABILDO;-71,0661621;-32,4258064
1183;ZAPALLAR;-71,4535462;-32,5566304
1184;ZAPALLAR;-71,2751197;-32,5674625
1185;ZAPALLAR;-71,4450460;-32,5766353
1189;ZAPALLAR;-71,4581359;-32,5538059
1190;ZAPALLAR;-71,4571971;-32,5532892
1191;PAPUDO;-71,4388431;-32,5074323
1192;PAPUDO;-71,3237701;-32,4330819
1194;LOS ANDES;-70,6007576;-32,8369536
1195;LOS ANDES;-70,5950912;-32,8378133
1196;LOS ANDES;-70,5968064;-32,8353712
1197;LOS ANDES;-70,5936881;-32,8338584
1198;LOS ANDES;-70,6031807;-32,8330676
1199;LOS ANDES;-70,5992365;-32,8381347
1200;LOS ANDES;-70,6011957;-32,8374376
1202;LOS ANDES;-70,6075300;-32,8298700
1203;LOS ANDES;-70,5755607;-32,8321607
1204;LOS ANDES;-70,6753296;-33,5518902
1206;LOS ANDES;-70,5973452;-32,8333648
1208;LOS ANDES;-70,3041703;-32,9097740
1210;LOS ANDES;-70,5489776;-32,8346708
1211;LOS ANDES;-70,5952529;-32,8456077
1212;SAN FELIPE;-70,6184040;-32,8279340
1213;LOS ANDES;-70,6116129;-32,8259000
1214;LOS ANDES;-70,6017902;-32,8321578
1215;LOS ANDES;-70,5976853;-32,8293168
1216;LOS ANDES;-70,6010072;-32,8425734
1217;LOS ANDES;-70,5988285;-32,8406314
1218;LOS ANDES;-70,5927170;-32,8461290
1220;LOS ANDES;-70,5979349;-32,8312497
1221;LOS ANDES;-70,6019511;-32,8356276
1225;LOS ANDES;-70,5947951;-32,8301179
1226;LOS ANDES;-70,6093749;-32,8316565
1229;LOS ANDES;-70,6056177;-32,8285025
1233;SAN ESTEBAN;-70,5794298;-32,7983479
1234;SAN ESTEBAN;-70,5785818;-32,8111107
1235;SAN ESTEBAN;-70,5919585;-32,7536924
1237;SAN ESTEBAN;-70,5865087;-32,8075431
1238;SAN ESTEBAN;-70,5960188;-32,7878519
1239;SAN ESTEBAN;-70,9943092;-34,5833151
1240;SAN ESTEBAN;-70,4226406;-32,8615773
1243;SAN ESTEBAN;-70,5783635;-32,7438979
1244;SAN ESTEBAN;-70,5646025;-32,7757287
1245;SAN ESTEBAN;-70,5603633;-32,8067747
1246;SAN ESTEBAN;-70,5646025;-32,7757287
1247;CALLE LARGA;-70,6515265;-32,8722692
1248;CALLE LARGA;-70,6245693;-32,8586686
1249;CALLE LARGA;-70,6188622;-32,8690725
1250;CALLE LARGA;-70,6130526;-32,8432488
1251;CALLE LARGA;-70,5915681;-32,8875730
1252;CALLE LARGA;-70,6245693;-32,8586686
1255;CALLE LARGA;-70,5880912;-32,8725639
1256;CALLE LARGA;-70,6279206;-32,8554773
1257;RINCONADA;-70,6920596;-32,8329199
1258;RINCONADA;-70,6796806;-32,8727321
1259;RINCONADA;-70,6946252;-32,8594468
1260;RINCONADA;-70,6869246;-32,8404646
1261;SAN FELIPE;-70,7257905;-32,7486014
1262;SAN FELIPE;-70,7332700;-32,7478800
1263;SAN FELIPE;-70,7190733;-32,7501269
1264;SAN FELIPE;-70,7381998;-32,7440856
1265;SAN FELIPE;-70,7237654;-32,7421751
1266;SAN FELIPE;-70,7271855;-32,7576013
1268;SAN FELIPE;-70,7232723;-32,7528900
1269;SAN FELIPE;-106,0963263;28,6369458
1271;SAN FELIPE;-70,7286065;-32,7450872
1273;SAN FELIPE;-70,6500446;-32,8087563
1274;SAN FELIPE;-70,6909265;-32,7516535
1275;SAN FELIPE;-70,7212617;-32,7553220
1279;SAN FELIPE;-70,6781468;-32,7892794
1280;SAN FELIPE;-70,7461862;-32,7114662
1281;SAN FELIPE;-70,6825723;-32,7642870
1282;SAN FELIPE;-70,6849191;-32,8092528
1283;SAN FELIPE;-70,7261758;-32,7153785
1285;SAN FELIPE;-70,7139356;-32,7866620
1286;SAN FELIPE;-70,7735443;-32,7211180
1287;SAN FELIPE;-70,7652815;-32,6942511
1288;SAN FELIPE;-70,7238219;-32,7532823
1289;SAN FELIPE;-70,6882600;-32,7867300
1290;SAN FELIPE;-70,7288208;-32,7521935
1291;SAN FELIPE;-70,7272780;-32,7464417
1292;SAN FELIPE;-70,7255448;-32,7475287
1294;SAN FELIPE;-70,7251686;-32,7531681
1300;SAN FELIPE;-70,7073316;-32,7551251
1301;PUTAENDO;-70,7148974;-32,6270659
1302;PUTAENDO;-70,7177434;-32,6284610
1304;PUTAENDO;-70,7027153;-32,5719929
1305;PUTAENDO;-70,7500769;-32,6745993
1307;PUTAENDO;-70,7333936;-32,5824252
1308;PUTAENDO;-70,7211514;-32,6289670
1309;PUTAENDO;-70,6395354;-32,5265333
1310;PUTAENDO;-70,7307402;-32,6886139
1311;CALERA;-71,1908506;-32,7723557
1312;PUTAENDO;-70,7177434;-32,6284610
1313;PUTAENDO;-70,7122147;-32,6261661
1316;PUTAENDO;-70,7185103;-32,6327430
1318;SANTA MARIA;-70,6564255;-32,7458899
1321;SANTA MARIA;-70,6231303;-32,7943450
1322;SANTA MARIA;-70,6402669;-32,7127573
1323;SANTA MARIA;-70,6131120;-32,6912080
1325;SANTA MARIA;-70,6293541;-32,7337116
1326;SANTA MARIA;-84,1799675;39,7393000
1327;SANTA MARIA;-70,6563676;-32,7473544
1328;PANQUEHUE;-70,8525382;-32,7835116
1329;PANQUEHUE;-70,9124465;-32,7875029
1331;PANQUEHUE;-70,6246382;-33,5057172
1332;PANQUEHUE;-70,8264991;-32,7969109
1333;PANQUEHUE;-70,8090003;-32,7542288
1335;LLAILLAY;-70,9552877;-32,8424103
1336;LLAILLAY;-70,9494739;-32,8394135
1337;LLAILLAY;-70,9718300;-32,8408066
1338;LLAILLAY;-70,9398529;-32,8426100
1339;LLAILLAY;-70,9628006;-32,8399247
1340;LLAILLAY;-70,9487106;-32,8381743
1341;LLAILLAY;-70,9512225;-32,8641460
1342;LLAILLAY;-70,9814010;-32,8504222
1343;LLAILLAY;-70,9238454;-32,8710946
1345;LLAILLAY;-70,9999639;-32,8407227
1346;LLAILLAY;-70,5641132;-33,5075537
1347;LLAILLAY;-70,9483012;-32,8376012
1349;LLAILLAY;-70,9542915;-32,8336584
1350;LLAILLAY;-70,9565443;-32,8420941
1352;CATEMU;-70,9638656;-32,7785871
1353;CATEMU;-70,6283336;-32,8570842
1354;CATEMU;-70,9644642;-32,7750620
1355;CATEMU;-70,9650979;-32,7515492
1356;CATEMU;-70,9642928;-32,7774091
1358;CATEMU;-70,9201132;-32,7185861
1359;CATEMU;-71,0175492;-32,6713293
1360;CATEMU;-70,9339574;-32,7743998
1361;CATEMU;-70,6065228;-32,8523377
1362;CATEMU;-70,9432784;-32,7563287
1363;QUILLOTA;-71,2516350;-32,8837729
1364;QUILLOTA;-71,2453324;-32,8757223
1366;QUILLOTA;-71,2407569;-32,8862494
1367;QUILLOTA;-71,2454785;-32,8807132
1368;QUILLOTA;-71,2453818;-32,8761132
1369;QUILLOTA;-71,2498138;-32,8826049
1370;QUILLOTA;-71,2582789;-32,8923797
1371;QUILLOTA;-71,2450306;-32,8884091
1377;QUILLOTA;-71,2600978;-32,8872971
1378;QUILLOTA;-71,2722863;-32,9378945
1384;QUILLOTA;-71,2644866;-32,8662462
1385;QUILLOTA;-71,2283919;-32,8769764
1389;QUILLOTA;-71,3084431;-32,8917383
1390;QUILLOTA;-71,2074668;-32,8839674
1391;QUILLOTA;-71,2391869;-32,8685995
1392;QUILLOTA;-71,2549721;-32,8791929
1393;QUILLOTA;-71,2368469;-32,8773536
1394;CALERA;-71,2210126;-32,7897086
1395;QUILLOTA;-71,2439068;-32,8723905
1397;QUILLOTA;-71,2545098;-32,8823451
1400;QUILLOTA;-71,2496713;-32,8835722
1403;QUILLOTA;-71,2471090;-32,8842690
1404;QUILLOTA;-71,2470378;-32,8834078
1405;QUILLOTA;-71,2510234;-32,8831349
1412;QUILLOTA;-71,2452452;-32,8752734
1414;LA CRUZ;-71,2307052;-32,8495568
1416;LA CRUZ;-71,2255965;-32,8257471
1417;LA CRUZ;-71,2304290;-32,8066826
1418;LA CRUZ;-111,5074697;28,8434667
1419;LA CRUZ;-71,1938704;-32,8376268
1421;LA CRUZ;-71,2334170;-32,8494305
1422;CALERA;-71,1986361;-32,7872393
1423;CALERA;-71,1916916;-32,7848842
1424;CALERA;-71,1908453;-32,7873110
1425;CALERA;-71,1857590;-32,7786430
1427;CALERA;-71,1851171;-32,7906312
1430;CALERA;-71,1979328;-32,7820442
1431;CALERA;-71,2149434;-32,7891726
1433;CALERA;-71,2099732;-32,7872855
1435;CALERA;-71,1754169;-32,8059981
1436;CALERA;-71,2020182;-32,7908396
1437;CALERA;-71,2011221;-32,7899044
1438;CALERA;-74,2155641;4,5776234
1440;CALERA;-71,2040066;-32,7880810
1442;CALERA;-71,2153450;-32,7893076
1443;CALERA;-71,1951071;-32,7986536
1444;NOGALES;-71,2010522;-32,7409267
1445;NOGALES;-71,2119953;-32,6910292
1447;NOGALES;-71,2043315;-32,7316564
1448;NOGALES;-71,1673666;-32,7463970
1449;NOGALES;-71,2108663;-32,6895469
1450;NOGALES;-71,2068870;-32,6963642
1453;HIJUELAS;-71,1437211;-32,7980018
1454;HIJUELAS;-71,1150327;-32,8342252
1455;HIJUELAS;-71,1679738;-32,7966820
1456;HIJUELAS;-71,0157552;-32,8249412
1457;HIJUELAS;-71,0856281;-32,8447543
1458;HIJUELAS;-71,0628937;-32,8265178
1459;HIJUELAS;-71,1178915;-32,8502915
1460;HIJUELAS;-71,0943851;-32,9097900
1461;CALERA;-71,1772255;-32,8168952
1462;HIJUELAS;-71,0995134;-32,8806996
1464;LIMACHE;-71,2739800;-32,9849800
1465;LIMACHE;-71,2593300;-33,0064500
1466;LIMACHE;-71,2734976;-32,9858741
1467;LIMACHE;-71,2783861;-32,9822518
1468;LIMACHE;-71,2697700;-32,9884700
1469;LIMACHE;-71,2564400;-33,0169800
1471;LIMACHE;-71,2758622;-33,0023869
1472;LIMACHE;-71,2317540;-32,9955000
1473;LIMACHE;-71,3657532;-32,9290856
1474;CONCON;-71,4391579;-32,9336666
1475;LIMACHE;-71,2238932;-33,0631197
1478;LIMACHE;-71,2658220;-33,0012120
1479;LIMACHE;-71,2754977;-32,9838437
1482;LIMACHE;-71,2730207;-32,9848259
1483;LIMACHE;-71,2683900;-32,9852900
1484;LIMACHE;-71,2658955;-32,9927014
1488;OLMUE;-71,1617595;-32,9920047
1489;OLMUE;-71,1905965;-32,9963546
1490;OLMUE;-71,1121519;-33,0523881
1491;OLMUE;-71,1717404;-33,0050985
1493;OLMUE;-71,0654234;-33,0641494
1495;OLMUE;-71,0348930;-33,0609570
1496;OLMUE;-71,0726628;-33,0228052
1498;OLMUE;-71,1717404;-33,0050985
1500;OLMUE;-71,1845932;-32,9947433
1502;VALPARAISO;-71,6021657;-33,0500583
1503;VALPARAISO;-71,5860353;-33,0285886
1504;VALPARAISO;-71,6129707;-33,0488232
1506;VALPARAISO;-71,6216970;-33,0545070
1507;VALPARAISO;-71,6474413;-33,0454501
1511;VALPARAISO;-72,3245022;-38,2243086
1514;VALPARAISO;-71,5963595;-33,0376347
1515;VALPARAISO;-71,6137276;-33,0497686
1516;VALPARAISO;-71,6383198;-33,0281311
1517;VALPARAISO;-71,6167430;-33,0446870
1518;VALPARAISO;-71,6354602;-33,0270231
1519;VALPARAISO;-71,6129707;-33,0488232
1520;VALPARAISO;-71,6212062;-33,0434932
1521;VALPARAISO;-71,6026499;-33,0499380
1522;VALPARAISO;-71,6316432;-33,0480154
1523;VALPARAISO;-71,6504972;-33,0479083
1524;VALPARAISO;-71,6481072;-33,0530767
1525;VALPARAISO;-71,6343427;-33,0289942
1526;VALPARAISO;-71,5883200;-33,0444500
1528;VALPARAISO;-71,6011614;-33,0511939
1529;VALPARAISO;-71,6111663;-33,0472410
1533;VALPARAISO;-71,6034577;-33,0476406
1534;VALPARAISO;-71,6031456;-33,0460990
1536;VALPARAISO;-71,6449934;-33,0410373
1537;VALPARAISO;-71,6086857;-33,0485899
1538;VALPARAISO;-71,5936802;-33,0576406
1540;VALPARAISO;-71,6345920;-33,0394680
1541;VALPARAISO;-71,6335634;-33,0421480
1542;VALPARAISO;-71,5773630;-33,0553440
1543;VALPARAISO;-71,5834070;-33,0671576
1547;VALPARAISO;-71,6523450;-33,0409280
1548;VALPARAISO;-71,6403010;-33,0257800
1549;VALPARAISO;-71,5700835;-33,1134831
1550;VALPARAISO;-71,6487200;-33,0287200
1551;VALPARAISO;-71,6404507;-33,0548725
1553;VALPARAISO;-71,6157726;-33,0534787
1554;VALPARAISO;-71,6225127;-33,0539132
1555;VALPARAISO;-71,6409673;-33,0379767
1556;VALPARAISO;-71,5935498;-33,0673597
1557;VALPARAISO;-71,5784646;-33,0458657
1563;VALPARAISO;-71,5975329;-33,0640936
1567;VALPARAISO;-71,6080851;-33,0574875
1568;VALPARAISO;-71,6265280;-33,0447380
1569;VALPARAISO;-71,6218493;-33,0503675
1570;VALPARAISO;-71,5639259;-33,0531732
1571;VALPARAISO;-71,6292677;-33,0551010
1573;VALPARAISO;-71,5711705;-33,0519634
1577;VALPARAISO;-71,6628379;-33,1007893
1578;VALPARAISO;-71,5600906;-33,1498279
1579;VALPARAISO;-71,6253441;-33,0518594
1580;VALPARAISO;-71,6255161;-33,0486645
1581;VALPARAISO;-71,6012300;-33,0523000
1582;VALPARAISO;-71,6412003;-33,0342631
1583;VALPARAISO;-71,5902254;-33,0365012
1584;VALPARAISO;-71,6228585;-33,0452644
1585;VALPARAISO;-71,6006578;-33,0513153
1586;VALPARAISO;-71,6074289;-33,0504118
1587;VALPARAISO;-71,6379150;-33,0312155
1588;VALPARAISO;-71,6324147;-33,0448458
1590;VALPARAISO;-71,6018872;-33,0497986
1593;VALPARAISO;-71,6324330;-33,0361175
1594;VALPARAISO;-71,6157659;-33,0493478
1595;VALPARAISO;-71,6141698;-33,0493644
1596;VALPARAISO;-71,6031400;-33,0469900
1597;VALPARAISO;-71,6315260;-33,0461880
1598;VALPARAISO;-71,5913000;-33,0620600
1599;VALPARAISO;-71,5940770;-33,0442868
1601;VALPARAISO;-71,6056644;-33,0532393
1602;VALPARAISO;-71,5855337;-33,0327741
1603;VALPARAISO;-71,5818232;-33,0479846
1604;VALPARAISO;-71,5963254;-33,0468353
1607;VALPARAISO;-71,6103520;-33,0541752
1609;VALPARAISO;-71,6006527;-33,0397219
1610;VALPARAISO;-71,6388704;-33,0341460
1619;VALPARAISO;-71,6521260;-33,0518360
1620;VALPARAISO;-71,5654403;-33,1112963
1621;VALPARAISO;-71,5658363;-33,1178537
1629;VALPARAISO;-71,6318000;-33,0466900
1631;VI�A DEL MAR;-71,5270661;-33,0175886
1632;VALPARAISO;-71,6126580;-33,0495820
1634;VALPARAISO;-71,6020261;-33,0538354
1635;VALPARAISO;-71,6188106;-33,0478539
1638;VALPARAISO;-71,6103867;-33,0473121
1641;VALPARAISO;-71,6076332;-33,0489228
1650;VALPARAISO;-76,9216653;38,8272242
1653;VALPARAISO;-71,6354410;-33,0318280
1657;VALPARAISO;-71,6255161;-33,0486645
1662;VALPARAISO;-71,5917779;-33,0395757
1663;VI�A DEL MAR;-71,5483316;-33,0285896
1664;VI�A DEL MAR;-71,5078888;-33,0234638
1666;VI�A DEL MAR;-71,5419800;-33,0214910
1667;VI�A DEL MAR;-71,5203004;-32,9983074
1672;VI�A DEL MAR;-71,5193194;-32,9974693
1674;VI�A DEL MAR;-71,6155663;-33,0514087
1675;VI�A DEL MAR;-71,5507174;-33,0267694
1676;VI�A DEL MAR;-71,5511872;-33,0216352
1677;VI�A DEL MAR;-71,5552975;-33,0236889
1678;VI�A DEL MAR;-71,5136176;-32,9957188
1680;VI�A DEL MAR;-71,5277600;-32,9880500
1681;VI�A DEL MAR;-71,5460034;-33,0136948
1682;VI�A DEL MAR;-71,5172588;-33,0225173
1683;VI�A DEL MAR;-71,5064099;-33,0025489
1684;VI�A DEL MAR;-71,5483768;-33,0279806
1685;VI�A DEL MAR;-71,5378298;-33,0508819
1686;VI�A DEL MAR;-71,5808428;-33,0303803
1688;VI�A DEL MAR;-71,5225101;-32,9931421
1689;CONCON;-71,5198790;-32,9263483
1691;VI�A DEL MAR;-71,5799519;-33,0337589
1692;VI�A DEL MAR;-71,5153449;-33,0195402
1693;VI�A DEL MAR;-71,5765004;-33,0423132
1695;VI�A DEL MAR;-71,5395190;-33,0367532
1696;VI�A DEL MAR;-71,5314200;-33,0353900
1697;VI�A DEL MAR;-71,4819374;-33,0327749
1698;VI�A DEL MAR;-71,5465531;-33,0389741
1699;CONCON;-71,5396083;-32,9334250
1700;VI�A DEL MAR;-71,5673500;-33,0405500
1701;VI�A DEL MAR;-71,5144196;-33,0070251
1702;VI�A DEL MAR;-71,5114655;-33,0404936
1703;VI�A DEL MAR;-71,5697357;-33,0251345
1704;VI�A DEL MAR;-71,5026391;-33,0356129
1705;VI�A DEL MAR;-71,5040224;-32,9948350
1707;VI�A DEL MAR;-71,5053808;-33,0093004
1708;VI�A DEL MAR;-71,4854509;-32,9944931
1709;VI�A DEL MAR;-71,5221870;-33,0293025
1710;VI�A DEL MAR;-71,5197475;-33,0376199
1712;VI�A DEL MAR;-71,5578387;-33,0438417
1714;VI�A DEL MAR;-71,5705039;-33,0349612
1716;VI�A DEL MAR;-71,4952110;-33,0219058
1717;VI�A DEL MAR;-71,5349406;-33,0387918
1718;VI�A DEL MAR;-71,4942876;-32,9886541
1720;VI�A DEL MAR;-71,5578410;-33,0316110
